chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1742637085,2025-03-22T09:51:25Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),H.M.V.H,/;,46.413167,20.319833,,,,,,,"DIXPRS - Bela, HA5DI",,, Hodmezovasarhelyi Radios Talakozo - 2025 Aprilis 26. - Szombat
0,1742637085,2025-03-22T09:51:25Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),LORINCI,/;,47.723833,19.696167,,,,,,,"DIXPRS - Bela, HA5DI",,, Lorinci Radios Talalkozo - 2025 Majus 1.
0,1742637110,2025-03-22T09:51:50Z,HA2IT-9,HG7PDK-2?,9(3/2),0,`,HA2IT-9,/>,47.571667,17.875333,26.0,117.0,147.0,,,,Mic-Emsg,En Route,,_4
0,1742637131,2025-03-22T09:52:11Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637141,2025-03-22T09:52:21Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637143,2025-03-22T09:52:23Z,HG5PBP-1,HG5PBP-1,5(3/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742637144,2025-03-22T09:52:24Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742637154,2025-03-22T09:52:34Z,HG2PTH-2,HG7PDK-2?,5(2/2),0,@,HG2PTH-2,2#,46.920667,17.881000,,,,,,,SQ3PLX http://microsat.com.pl/,,," TIHANY (ASL: 205m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742637202,2025-03-22T09:53:22Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637204,2025-03-22T09:53:24Z,OM0ODX,HG7PDK-2?,7(3/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637232,2025-03-22T09:53:52Z,HA2IT-9,HG7PDK-2?,9(4/3),0,`,HA2IT-9,/>,47.562000,17.891500,63.0,156.0,147.0,,,,Mic-Emsg,En Route,,_4
0,1742637263,2025-03-22T09:54:23Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637284,2025-03-22T09:54:44Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742637310,2025-03-22T09:55:10Z,HA2IT-9,HG7PDK-2?,9(4/2),0,`,HA2IT-9,/>,47.545333,17.897500,48.0,174.0,155.0,,,,Mic-Emsg,En Route,,_4
0,1742637325,2025-03-22T09:55:25Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637336,2025-03-22T09:55:36Z,HA2IT-9,HG7PDK-2?,9(3/2),0,`,HA2IT-9,/>,47.539667,17.899500,48.0,163.0,157.0,,,,Mic-Emsg,En Route,,_4
0,1742637340,2025-03-22T09:55:40Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637363,2025-03-22T09:56:03Z,HA2IT-9,HG7PDK-2?,8(4/2),0,`,HA2IT-9,/>,47.534667,17.899167,36.0,185.0,160.0,,,,Mic-Emsg,En Route,,_4
0,1742637387,2025-03-22T09:56:27Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637415,2025-03-22T09:56:55Z,HA2IT-9,HG7PDK-2?,9(3/2),0,`,HA2IT-9,/>,47.527667,17.905167,37.0,154.0,165.0,,,,Mic-Emsg,En Route,,_4
0,1742637428,2025-03-22T09:57:08Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637441,2025-03-22T09:57:21Z,HA2IT-9,HG7PDK-2?,10(4/2),0,`,HA2IT-9,/>,47.523500,17.907333,38.0,161.0,181.0,,,,Mic-Emsg,En Route,,_4
0,1742637443,2025-03-22T09:57:23Z,HG7PDK-2,HG7PDK-2,5(3/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637443,2025-03-22T09:57:23Z,HG7PDK-2,HG7PDK-2,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637444,2025-03-22T09:57:24Z,HG7PDK-2,HG7PDK-2,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637444,2025-03-22T09:57:24Z,HG7PDK-2,HG7PDK-2,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637445,2025-03-22T09:57:25Z,HG7PDK-2,HG5PBP-1,7(3/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637446,2025-03-22T09:57:26Z,HG7PDK-2,HG5PBP-1,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637453,2025-03-22T09:57:33Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637467,2025-03-22T09:57:47Z,HA2IT-9,HG7PDK-2?,9(3/3),0,`,HA2IT-9,/>,47.519167,17.910167,39.0,148.0,206.0,,,,Mic-Emsg,En Route,,_4
0,1742637497,2025-03-22T09:58:17Z,HG5PBP-1,HG5PBP-1,11(3/3),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=96, A1=13.875, A2=290, A3=10, A4=96, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1742637499,2025-03-22T09:58:19Z,HG5PBP-1,HG7PDK-2,8(3/2),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=96, A1=13.875, A2=290, A3=10, A4=96, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1742637507,2025-03-22T09:58:27Z,HG2PTH-2,HG7PDK-2,9(3/2),0,T,HG2PTH-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=75, Vin=12.225 Volt, Rx1h=250 Pkt, Dg1h=30 Pkt, Eff1h=54 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742637521,2025-03-22T09:58:41Z,HA2IT-9,HG7PDK-2?,9(3/2),0,`,HA2IT-9,/>,47.512167,17.916167,29.0,137.0,189.0,,,,Mic-Emsg,En Route,,_4
0,1742637550,2025-03-22T09:59:10Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637563,2025-03-22T09:59:23Z,YO5KIP-10,HG7PDK-2?,8(3/2),0,T,YO5KIP-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Seq=19, A1=167, A2=76, A3=7, A4=69, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1742637568,2025-03-22T09:59:28Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637583,2025-03-22T09:59:43Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742637598,2025-03-22T09:59:58Z,HA2IT-9,HG7PDK-2?,9(3/3),0,`,HA2IT-9,/>,47.505500,17.928667,48.0,141.0,203.0,,,,Mic-Emsg,En Route,,_4
0,1742637624,2025-03-22T10:00:24Z,HA2IT-9,HG7PDK-2?,9(3/3),0,`,HA2IT-9,/>,47.501500,17.934500,44.0,110.0,197.0,,,,Mic-Emsg,En Route,,_4
0,1742637628,2025-03-22T10:00:28Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637637,2025-03-22T10:00:37Z,HG4HNA-1,HG7PDK-2,8(3/2),0,T,HG4HNA-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=189, Vin=14.100 Volt, Rx1h=420 Pkt, Dg1h=50 Pkt, Eff1h=95 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742637672,2025-03-22T10:01:12Z,OM0ODX,HG7PDK-2,5(3/2),0,@,OM0ODX,I#,48.041833,18.416833,,,,438.100,,,SQ3PLX http://microsat.com.pl/,,,DMR HotSpot 438.100MHz - APRS Digipeater/iGate
0,1742637688,2025-03-22T10:01:28Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637724,2025-03-22T10:02:04Z,HG1DFB-1,HG7PDK-2,9(3/2),0,<,HG1DFB-1,/a,,,,,,,,,jAPRSIgate,,,"IGATE,MSG_CNT=1,LOC_CNT=0"
0,1742637728,2025-03-22T10:02:08Z,HA2IT-9,HG7PDK-2?,9(3/2),0,`,HA2IT-9,/>,47.483667,17.947833,27.0,148.0,193.0,,,,Mic-Emsg,En Route,,_4
0,1742637733,2025-03-22T10:02:13Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637743,2025-03-22T10:02:23Z,HG5PBP-1,HG5PBP-1,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742637744,2025-03-22T10:02:24Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742637748,2025-03-22T10:02:28Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637753,2025-03-22T10:02:33Z,HG2PTH-2,HG7PDK-2,5(2/2),0,@,HG2PTH-2,2#,46.920667,17.881000,,,,,,,SQ3PLX http://microsat.com.pl/,,," TIHANY (ASL: 205m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742637781,2025-03-22T10:03:01Z,HA2IT-9,HG7PDK-2?,9(3/3),0,`,HA2IT-9,/>,47.476667,17.954000,34.0,146.0,185.0,,,,Mic-Emsg,En Route,,_4
0,1742637809,2025-03-22T10:03:29Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637815,2025-03-22T10:03:35Z,HG8GL-5,HG7PDK-2,5(3/2),0,@,HG8GL-5,/-,46.705833,19.857000,,,,,,,APRSISCE win32 version,,,APRS-IS for Win32
0,1742637818,2025-03-22T10:03:38Z,HG7PDK-2,HG7PDK-2,7(3/2),0,@,HG7PDK-2,/#,47.718667,18.891833,,,,,,,SQ3PLX http://microsat.com.pl/,,,-PLXDigi U=13.6V.
0,1742637819,2025-03-22T10:03:39Z,HG7PDK-2,HG5PBP-1,9(3/2),0,@,HG7PDK-2,/#,47.718667,18.891833,,,,,,,SQ3PLX http://microsat.com.pl/,,,-PLXDigi U=13.6V.
0,1742637847,2025-03-22T10:04:07Z,HA2IT-9,HG7PDK-2?,9(3/2),0,`,HA2IT-9,/>,47.473500,17.962167,24.0,120.0,193.0,,,,Mic-Emsg,En Route,,_4
0,1742637850,2025-03-22T10:04:10Z,OM0ODX,HG7PDK-2?,6(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637869,2025-03-22T10:04:29Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637877,2025-03-22T10:04:37Z,HA2IT-9,HG7PDK-2?,8(3/2),0,`,HA2IT-9,/>,47.470667,17.966167,30.0,143.0,195.0,,,,Mic-Emsg,En Route,,_4
0,1742637883,2025-03-22T10:04:43Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742637906,2025-03-22T10:05:06Z,HG2PPA-2,HG7PDK-2?,5(2/2),0,=,HG2PPA-2,1#,47.645000,18.421667,,,159.7,,,,"DIXPRS - Bela, HA5DI",,,DIXPRS 2.4.0-beta3 sysop:HA2IT qth:Oregkovacshegy
0,1742637907,2025-03-22T10:05:07Z,HG2PPA-2,HG7PDK-2?,5(2/2),0,<,HG2PPA-2,/U,,,,,,,,,"DIXPRS - Bela, HA5DI",,,"IGATE,MSG_CNT=0,LOC_CNT=12,DIR_CNT=12,RF_CNT=73,RFPORT_ID=0"
0,1742637912,2025-03-22T10:05:12Z,HG2PPA-2,HG7PDK-2?,5(2/2),0,=,HG2PPA-2,1#,47.645000,18.421667,,,159.7,,,,"DIXPRS - Bela, HA5DI",,,DIXPRS 2.4.0-beta3 sysop:HA2IT qth:Oregkovacshegy
0,1742637928,2025-03-22T10:05:28Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637932,2025-03-22T10:05:32Z,HA2IT-9,HG7PDK-2?,8(4/2),0,`,HA2IT-9,/>,47.461667,17.971333,48.0,151.0,223.0,,,,Mic-Emsg,En Route,,_4
0,1742637941,2025-03-22T10:05:41Z,OM0ODX,HG7PDK-2?,5(3/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637957,2025-03-22T10:05:57Z,HA2IT-9,HG7PDK-2?,9(4/2),0,`,HA2IT-9,/>,47.457167,17.975167,38.0,145.0,233.0,,,,Mic-Emsg,En Route,,_4
0,1742637988,2025-03-22T10:06:28Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638002,2025-03-22T10:06:42Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638009,2025-03-22T10:06:49Z,HA2IT-9,HG7PDK-2?,9(4/2),0,`,HA2IT-9,/>,47.447500,17.983833,48.0,153.0,252.0,,,,Mic-Emsg,En Route,,_4
0,1742638034,2025-03-22T10:07:14Z,HG8PKA-2,HG7PDK-2?,6(3/2),0,T,HG8PKA-2,/U,,,,,,,,,Beacons or Rabbit TCPIP micros?,,"Test: Seq=815, Upwr_V=13.8 Volt, Ubat_V=12.8 Volt, Tout_C=11.0 Cels, Uproc_V=4.9 Volt, Tint_C=13.5 Cels, Nc= Nc1, Nc= Nc1, Nc= Nc1, Nc= Nc1, Nc= Nc1, Nc= Nc1, Nc= Nc1, Nc= Nc1",
0,1742638043,2025-03-22T10:07:23Z,HG5PBP-1,HG5PBP-1,5(3/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742638044,2025-03-22T10:07:24Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742638048,2025-03-22T10:07:28Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638052,2025-03-22T10:07:32Z,HG2PTH-2,HG7PDK-2,5(2/2),0,@,HG2PTH-2,2#,46.920667,17.881000,,,,,,,SQ3PLX http://microsat.com.pl/,,," TIHANY (ASL: 205m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742638097,2025-03-22T10:08:17Z,HG5PBP-1,HG5PBP-1,11(3/2),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=99, A1=13.875, A2=290, A3=10, A4=96, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1742638098,2025-03-22T10:08:18Z,HG5PBP-1,HG7PDK-2,8(3/2),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=99, A1=13.875, A2=290, A3=10, A4=96, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1742638107,2025-03-22T10:08:27Z,HA7HAT-9,HA7HAT-9,14(7/5),0,`,HA7HAT-9,/>,47.613500,19.061833,0.0,336.0,102.0,,,,Yaesu FTM-400DR,En Route,,
0,1742638112,2025-03-22T10:08:32Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638167,2025-03-22T10:09:27Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),HG0PLA,NA,47.316667,21.118833,,,,144.950,,,"DIXPRS - Bela, HA5DI",,, Linu(X)net 1.38 (TNC2) 144.950/1k2
0,1742638173,2025-03-22T10:09:33Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638183,2025-03-22T10:09:43Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742638191,2025-03-22T10:09:51Z,HA2IT-9,HG7PDK-2?,9(4/2),0,`,HA2IT-9,/>,47.415667,18.000333,39.0,151.0,273.0,,,,Mic-Emsg,En Route,,_4
0,1742638195,2025-03-22T10:09:55Z,HA7HAT-9,HA7HAT-9,14(8/5),0,`,HA7HAT-9,/>,47.613500,19.061667,3.0,292.0,101.0,,,,Yaesu FTM-400DR,En Route,,
0,1742638197,2025-03-22T10:09:57Z,HA7HAT-9,HG7PDK-2?,7(3/3),0,`,HA7HAT-9,/>,47.613500,19.061667,3.0,292.0,101.0,,,,Yaesu FTM-400DR,En Route,,
0,1742638216,2025-03-22T10:10:16Z,HA2IT-9,HG7PDK-2?,9(4/3),0,`,HA2IT-9,/>,47.412167,18.002000,26.0,159.0,278.0,,,,Mic-Emsg,En Route,,_4
0,1742638226,2025-03-22T10:10:26Z,HA7HAT-9,HA7HAT-9,14(8/4),0,`,HA7HAT-9,/>,47.613000,19.061167,7.0,198.0,99.0,,,,Yaesu FTM-400DR,En Route,,
0,1742638230,2025-03-22T10:10:30Z,HG8GL-5,HG7PDK-2,5(2/2),0,;,HG8GL-6,/_,46.705833,19.857000,,,,,,,APRSISCE win32 version,,,
0,1742638242,2025-03-22T10:10:42Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),HG8RUF,/r,46.271000,20.145167,,,,438.750,,,"DIXPRS - Bela, HA5DI",,,Hytera RD625 Repeater RX:438.750MHz TX:431.150MHz CC8 Szeged
0,1742638247,2025-03-22T10:10:47Z,HA2IT-9,HG7PDK-2?,9(3/2),0,`,HA2IT-9,/>,47.409000,18.003833,27.0,158.0,286.0,,,,Mic-Emsg,En Route,,_4
0,1742638251,2025-03-22T10:10:51Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),HG8RUG,/r,46.744500,21.383667,,,,438.475,,,"DIXPRS - Bela, HA5DI",,,Hytera RD625 Repeater ID:216811 RX:438.4750MHz TX:430.8750MHz CC9 Sarkad
0,1742638260,2025-03-22T10:11:00Z,HG8GL-5,HG7PDK-2,5(2/2),0,;,HG0RVB,/m,47.969333,21.716667,,,,145.662,,,APRSISCE win32 version,,, 145.6625 T114 -060
0,1742638272,2025-03-22T10:11:12Z,OM0ODX,HG7PDK-2,5(2/2),0,@,OM0ODX,I#,48.041833,18.416833,,,,438.100,,,SQ3PLX http://microsat.com.pl/,,,DMR HotSpot 438.100MHz - APRS Digipeater/iGate
0,1742638280,2025-03-22T10:11:20Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),BORDANY,/;,46.322167,19.923000,,,,,,,"DIXPRS - Bela, HA5DI",,, Bordanyi Radios Talalkozo 2025 - Augusztus 1.-Pentek 2.-szombat Szervezo: HA8DU Peter 30/621-6378
0,1742638281,2025-03-22T10:11:21Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),H.M.V.H,/;,46.413167,20.319833,,,,,,,"DIXPRS - Bela, HA5DI",,, Hodmezovasarhelyi Radios Talakozo - 2025 Aprilis 26. - Szombat
0,1742638282,2025-03-22T10:11:22Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),LORINCI,/;,47.723833,19.696167,,,,,,,"DIXPRS - Bela, HA5DI",,, Lorinci Radios Talalkozo - 2025 Majus 1.
0,1742638289,2025-03-22T10:11:29Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638293,2025-03-22T10:11:33Z,HG7PDK-2,HG7PDK-2,8(3/3),0,T,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Telemetry test: Seq=210, Vin=13.650 Volt, Rx1h=500 Pkt, Dg1h=270 Pkt, Eff1h=63 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742638294,2025-03-22T10:11:34Z,HG7PDK-2,HG5PBP-1,9(4/2),0,T,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Telemetry test: Seq=210, Vin=13.650 Volt, Rx1h=500 Pkt, Dg1h=270 Pkt, Eff1h=63 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742638330,2025-03-22T10:12:10Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638338,2025-03-22T10:12:18Z,HA2IT-9,HG7PDK-2?,9(3/2),0,`,HA2IT-9,/>,47.404167,18.006667,28.0,159.0,300.0,,,,Mic-Emsg,En Route,,_4
0,1742638343,2025-03-22T10:12:23Z,HG5PBP-1,HG5PBP-1,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742638344,2025-03-22T10:12:24Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742638351,2025-03-22T10:12:31Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638364,2025-03-22T10:12:44Z,HA2IT-9,HG7PDK-2?,8(3/2),0,`,HA2IT-9,/>,47.401000,18.008667,31.0,153.0,308.0,,,,Mic-Emsg,En Route,,_4
0,1742638378,2025-03-22T10:12:58Z,HG1DCI-14,HG7PDK-2?,6(3/2),0,`,HG1DCI-14,/>,47.813667,17.350000,44.0,100.0,116.0,145.512,,,Yaesu FTM-400DR,Off Duty,," 145,512,5"
0,1742638406,2025-03-22T10:13:26Z,YO5KIP-10,HG7PDK-2?,7(3/2),0,@,YO5KIP-10,/#,46.759000,22.794167,,,,,,,SQ3PLX http://microsat.com.pl/,,,Vladeasa Mt Digipeater & Igate
0,1742638409,2025-03-22T10:13:29Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638450,2025-03-22T10:14:10Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638469,2025-03-22T10:14:29Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638483,2025-03-22T10:14:43Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742638530,2025-03-22T10:15:30Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638556,2025-03-22T10:15:56Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638559,2025-03-22T10:15:59Z,HG8GL-5,HG7PDK-2,8(3/2),0,>,HG8GL-5,/-,46.687500,19.875000,,,,,,,APRSISCE win32 version,,,APRSISCE/32
0,1742638591,2025-03-22T10:16:31Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638628,2025-03-22T10:17:08Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742638643,2025-03-22T10:17:23Z,HG5PBP-1,HG5PBP-1,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
